ID,IMAGE_URL,NAME,SKU,CATEGORY,COLOR,SIZE,WEIGHT,DESCRIPTION,PRICE,BRAND
P_S137780,"https://assets.kmart.com.au/transform/f856feb8-7da6-4af9-861d-d8bda2c315a4/68541750-1?io=transform:fill,width:580,height:725",Seamfree Tummy & Thigh Shaper,68541736,Womens Shapewear,Black,10,0.375,"MaterialNylon and elastaneSeamfree fabricFeaturesHi-waisted shapewearJacquard, rib fabricationMedium controlFlattens tummy, contours waist and smooths thighsBreathable cotton blend gussetFit and Model SizeThe model featured is wearing a Size 12Care InstructionsWash before wearWarm delicate machine wash with similar colours in laundry bagDo not bleachDo not tumble dryGently pull into shapeDo not ironDo not dry-clean",12,
P_S167570,"https://assets.kmart.com.au/transform/306ce311-9e21-4607-8553-21a545ec065b/73026730-1?io=transform:fill,width:580,height:725",Active Womens Seamfree Ribbed Panel Leggings,73026730,Womens Active Leggings,Black,6,0.375,"MaterialRecycled nylonSeamfree, rib fabricFeaturesPanel designJacquard detailMid riseFolded ribbed elastic waistbandRaised jacquard mock seamFull lengthFit and Model SizeFittedThe model featured is wearing a Size 12Care InstructionsCold machine wash with similar colours&nbsp;Do not bleachDo not use fabric softenerDo not tumble dryWarm iron on reverse side if requiredDo not dry-clean",10,
P_S168274,"https://assets.kmart.com.au/transform/22b35fdd-70b7-4a9e-bad1-7aab9fdde182/73118176-1?io=transform:fill,width:580,height:725",3 Pack Coveralls,73118176,Baby Coveralls,Beige,00000,0.375,Product DetailsBaby3 packMaterialCottonInterlock (printed) and ribbed (solid)&nbsp;fabricFeaturesPrinted and plain designRibbed baseball neckLong sleeves with ribbed cuffsSelf fabric zipper guard to protect baby's neck2-way zip front closure&nbsp;Self gusset detailEnclosed feet with puff print detail at the bottomFit and Model SizeRegular fitCare InstructionsWash before wearMachine wash with similar coloursDo not bleachDo not tumble dryWarm iron on reverse side if&nbsp;requiredDo not dry-cleanRefer to care label on garment for specific instructions,,
P_43504220,"https://assets.kmart.com.au/transform/fa4de69d-9acb-44c1-a838-a4e609859d61/43504220-1?io=transform:extend,width:580,height:725",Queen Bed Euro Top Spring Mattress,43504220,Bed Mattresses,White,One Size,47.628,"Subject to availability, this product is available for purchase in NSW, QLD, VIC, WA, SA and ACT.&nbsp;This product is excluded from the free delivery* offer, and will incur a delivery fee.The Queen Bed Euro Top Spring Mattress offers a comfortable sleeping surface designed to complement your bedroom setup.Generous Queen Bed Size: This mattress is designed to fit queen-sized bed frames, providing ample space for a restful night's sleep.Crafted with High-Density Foam: Featuring layers of high-density foam, this mattress adds comfort and support to enhance your sleeping experience.Practical Choice for Your Bedroom: Combining comfort and functionality, it is a versatile option for everyday use, suitable for various bedroom styles and needs.Queen Bed Euro Top Spring Mattress SpecificationsAccessories and bed frame not includedSize:&nbsp;Queen bedProduct dimensions:&nbsp;203cm (L) x 30cm (H) x 152cm (W)Box dimensions:&nbsp;108cm (L) x 42cm (H) x 42cm (W)Material: High-density foamProduct we",289,
P_S156672,"https://assets.kmart.com.au/transform/e0f378c3-842d-46ec-b09d-323f6d4e4829/71329758-1?io=transform:fill,width:580,height:725",3 Pack Ribbed Full Terry Foot Work Socks,71329758,Mens Socks,Black,5-8,0.375,"Product Details3 packMaterialAcrylic, polyester and elastodieneFeaturesRibbed elastic weltFull terry knit footReinforced heel and toe3 ply yarn in the heel for reinforcementRosso machine toe closureCare InstructionsWarm machine wash with similar coloursDo not bleachDo not tumble dryWarm iron if requiredDo not dry-clean",6,
P_42509547,"https://assets.kmart.com.au/transform/81ece3ae-80f5-4d29-acaf-e8ba8f83363c/42509547-1?io=transform:extend,width:580,height:725",Hallmark 1st Birthday Card - Green Bunny,42509547,Greeting Cards,Print,One Size,0.05,1st birthdays are always special! Celebrate their milestone by getting your little bundle of joy this cute bunny card.Product DetailsIncludes a teal envelopeDimensions/Size: 17.2cm (H) x 11.8cm (W)Material: Card stockFeaturesFeaturing a large silver number 1 with a cute pop out green bunnyComes with a message,6,Hallmark
P_42509318,"https://assets.kmart.com.au/transform/2b89a27f-d37a-464c-a0e1-5268500d54ca/42509318-1?io=transform:extend,width:580,height:725",Hallmark Thinking of You Card,42509318,Greeting Cards,Print,One Size,0.05,A simple but beautiful card to show someone you are thinking of them.Product DetailsIncludes teal envelopeDimensions/Size: 17.2cm (L) x 11.8cm (W)Material: PaperFeaturesGold foil detail'Thinking of You' printed on the coverBlank within to write your own personal messages,4,Hallmark
P_42691426,"https://assets.kmart.com.au/transform/13dc6401-163a-400f-a016-66202e2fb831/42691426-1?io=transform:extend,width:580,height:725","Binder Book - A4, 128 Pages, Blue",42691426,Binders and Document Wallets,Blue,One Size,0.1575,"This A4-sized, ruled book is just perfect to jot down your thoughts, ideas, notes and more.Product DetailsPaper size: A4Number of pages: 128 pagesPaper thickness: 55GSMMaterial: PaperColour: BlueFeatures8mm ruled paperBinder book",1,
P_42845317,"https://assets.kmart.com.au/transform/ddda7f8e-c367-4510-a09f-f2b5510a4ff9/42845317-1?io=transform:extend,width:580,height:725",Mirabella E14 2W LED Filament Round Bulb,42845317,Led Lights and Neon Lights,Multi,One Size,0.05625,Illuminate any room with the warm light of this Mirabella LED filament bulb.Product DetailsDimensions/Size: 4.9cm (L) x 7.9cm (H) x 4.9cm (W)Brightness: 250 lumensPower source: 2WGlobe type: E14 small Edison screw&nbsp;LED filament globeColour: Warm whiteFeaturesRound shapeClear globe,7,Mirabella
P_43486618,"https://assets.kmart.com.au/transform/c6a4052d-1da8-41ad-9895-73b93cc175ee/43486618-1?io=transform:extend,width:580,height:725",Dinosaur Number 4 Foil Balloon,43486618,Foil Balloons,Miscellaneous,Miscellaneous,0.063,"Add a fun touch to a 4th birthday celebration with the Dinosaur Number 4 Foil Balloon, a vibrant balloon perfect for a dino-themed party.Product DetailsSuitable for ages:&nbsp;8+ yearsDimensions/Size:Pack size: 21cm (H) x 12cm (W) x 1cm (D)Foil balloon: 80cm (H)Flat size: 102cm (H) x 83cm (W)String: 300cm (L)Straw: 10cm (H) x 0.6cm (Dia.)Material:Foil balloon: NylonString: PolyesterStraw: PaperColour:&nbsp;Light blueFeaturesEasy self-sealNumber 4 shapeDinosaur designAdditional InformationAdult supervision is required.Note:Balloons are best used indoorsInflate the foil balloon by blowing into the strawDo not over inflate.Do not release helium balloons into the air.Weight helium balloons so they do not escape.Balloon waste left outdoors damages wildlife.Dispose of all balloon waste in your rubbish bin.Caution:&nbsp;Children under 8 years can choke or suffocate on uninflated or broken balloons.&nbsp;Follow usage instructions carefully.Warning:&nbsp;Choking hazard. Small parts. Follow usag",5,
P_43417827,"https://assets.kmart.com.au/transform/c2481cea-e1a3-4da4-b094-db5a80ac0de3/43417827-1?io=transform:extend,width:580,height:725",24 Pack Cards with Envelopes - White,43417827,General Stationery,White,One Size,0.1755,"Customise these Cards with Envelopes using stamps, doodles, stickers, embellishments and send out to your loved ones.Product DetailsIncludes 24 cards with 24 envelopes24 packDimensions/Size:Flat note cards: 14cm (H) x 10.8cm (W)Envelopes: 14.6cm (H) x 11.1cm (W)Material:&nbsp;PaperColour: WhiteFeaturesScallop edge&nbsp;",4,
P_43496563,"https://assets.kmart.com.au/transform/68c29b2d-c7f0-4ed9-a2a1-23fc3592a326/43496563-1?io=transform:extend,width:580,height:725","OXX Bodycare Sweet Cheeks Shaving Gel 200ml - Aloe Vera Extract, Lavender Extract, Coconut Oil and Shea Butter",43496563,Hair Removal and Razors,MULTI,One Size,0.19,"This OXX Bodycare Sweet Cheeks Shaving Gel ensures a smooth and comfortable shave. Enriched with Aloe Vera, Lavender Extract, Coconut Oil and Shea Butter, it hydrates and soothes the skin, reducing irritation while providing a close, effortless shave.Product DetailsNet volume: 200mlDirections for use:&nbsp;Apply to wet skin, spread evenly and lather over shave area. Shave. Rinse and pat dryIngredients:&nbsp;Aqua, Glycerin, Butylene Glycol, Lavandula Angustifolia (Lavender) Flower Extract, Aloe Barbadensis Leaf Extract (Aloe Vera), PEG-40 Hydrogenated Castor Oil, Benzyl Alcohol, Fragrance, Carbomer, Betaine, Cocos Nucifera (Coconut) Oil, Butyrospermum Parkii (Shea) Butter, Ethylhexylglycerin, Hydroxyethylcellulose, Xanthan Gum, Chlorphenesin, Sodium Hydroxide, Disodium EDTA, Hexamethylindanopyran, Benzyl Benzoate, Benzyl Salicylate, Alpha-Isomethyl IononeFeaturesEnriched with aloe vera extract, lavender extract, coconut oil and shea butterLove your bodyAdditional InformationWarning:&nbs",3,OXX
P_S170916,"https://assets.kmart.com.au/transform/77c51301-bbac-4f47-b3c3-44922dc87769/73497639-1?io=transform:fill,width:580,height:725",Bucket Hat,73497639,,Green,3 - 5 Years,2.1875,Product DetailsKidsMaterial:&nbsp;CottonFeaturesBucket shapeWide brimAdditional InformationCare instructions:&nbsp;Hand wash according to instructions on the care label,,
P_S170959,"https://assets.kmart.com.au/transform/16a8e30d-fbf4-4f6e-90c9-1b06b0e7bc48/73503262-1?io=transform:fill,width:580,height:725",Drawstring Bag,73503262,,Pink,One Size,0.3485,Product DetailsKidsMaterial:&nbsp;PolyesterDimensions/Size:&nbsp;40cm (H) x 33cm (W)FeaturesPrintedDrawstring closureHanging loopCarry handlesAdditional InformationCare instructions:&nbsp;Machine wash according to instructions on the care label,,
P_S170435,"https://assets.kmart.com.au/transform/b6b9f3f0-7965-4e9e-91e8-f0443c4dcb2c/73433088-1?io=transform:fill,width:580,height:725",Oversized Slub Muscle,73432937,,Navy,XS,0.375,"MaterialCottonSingle jersey, slub fabricFeaturesRibbed crew neckSleevelessFit and Model SizeOversized fitModel is 188cm tall and wears a Size MCare InstructionsCold machine wash with similar coloursDo not bleachDo not tumble dryWarm iron on reverse side if requiredDo not dry-clean",,
P_S171089,"https://assets.kmart.com.au/transform/f7ad85c8-874a-4222-ab4d-591f700638b0/73520337-1?io=transform:fill,width:580,height:725",Henley T-shirt,73520214,,Black,XS,0.375,MaterialCottonSingle jersey fabricFeaturesRibbed Henley neck with button placket&nbsp;Short sleevesFit and Model SizeRegular fitModel is 188cm tall and wears a Size MCare InstructionsCold machine wash with similar coloursDo not bleachDo not tumble dryWarm iron on reverse side if requiredDo not dry-clean,,
P_43577224,"https://assets.kmart.com.au/transform/db1ef115-1eee-40a2-8e70-e3274f1d3c18/43577224-1?io=transform:extend,width:580,height:725",Interior Cleaner 500ml,43577224,Car Care,Multi,Miscellaneous,0.462,"Bring back that clean car feeling with this Interior Cleaner made just for vehicles. Designed to freshen up the interiors of the car, it helps remove everyday dust, dirt and mess with ease.Product DetailsNet volume:&nbsp;500mlFeaturesDesigned to lift dirt from fibres, making it easier to cleanRemoves tough stains from leather, carpets and fabricsLeaves no residue after useAdditional InformationUsage instructions given on packaging. Please follow instructions carefully.Note:&nbsp;Store in a cool, dry place away from direct sunlightKeep the bottle tightly closed to prevent evaporation and maintain the effectiveness of the formulaRegularly check the condition of the spray nozzle and clean it of necessary to ensure proper applicationCaution:&nbsp;Contact a poisons information centre (E.g. Phone Australia 13 11 26; New Zealand 0800 764 766) or a doctor. If medical advice is needed, have the product container or label at hand.&nbsp;Follow usage instructions carefully.Warning: Shake before us",,
P_43621736,"https://assets.kmart.com.au/transform/7ee2d34b-9e90-4416-a8b2-f364c05bf92e/43621736-1?io=transform:extend,width:580,height:725",28cm Aphmau MeeMeows Classic Mystery Plush - Assorted,43621736,Plush Toy Characters,Multi,One Size,3.41775,"*Each sold separatelyMega Minecraft YouTuber and female gamer Aphmau has an all-new collection of the most powerful plushies yet! Bring home the world's wildest elements with the Aphmau 28cm Elemental Mystery Plushies! Collect all eight, including Water Cat, Earth Cat, Fire Cat, Light Cat, Lightning Cat, Ice Cat, Air Cat and Dark Cat! With their super soft, huggable bodies and sparkling eyes, these plushies are the perfect treasure for Aphmau fans and plush collectors alike! Collect them all and check out Aphmau's meow-sterful Minecraft adventures on her official YouTube channel!Product DetailsSuitable for ages:&nbsp;5+ yearsIncludes only 1 Aphmau MeeMeows Classic Mystery PlushDimensions/Size:Pack size: 27.94cm (H) x 24.13cm (W) x 22.86cm (D)Plush toy: 27.94cm / 11-inch (H)Material:&nbsp;Cloth, polyester and plasticFeaturesOfficial Aphmau Merch: These squishy, hug-sized elemental plushies are officially licensed merch from mega YouTube gamer AphmauNew elemental collection: 28cm Element",,
P_43585922,"https://assets.kmart.com.au/transform/49d8df84-d572-45a3-90dc-d6297e70d5f8/43585922-1?io=transform:extend,width:580,height:725",Kids Hooded Cotton Beach Towel - Fruits,43585922,Beach Towels,Beige,One Size,0.975,"Make beach days even better with the Kids Hooded Cotton Beach Towel - designed just for kids, it’s a cosy and practical essential that combines comfort, style and convenience.Product DetailsMaterial:&nbsp;CottonDimensions/Size:&nbsp;120cm (L) x 60cm (W)FeaturesPoncho designFruits printHooded neckAdditional InformationCare instructions:&nbsp;Machine wash according to instructions on the care label",,
P_43583638,"https://assets.kmart.com.au/transform/8a5898e3-3988-4488-9d2d-d4fabe4248e6/43583638-1?io=transform:extend,width:580,height:725",Pegboard Organiser Cup,43583638,Desk Drawers Organisers and Trays,White,One Size,0.16,"Keep small items tidy and close at hand with the Pegboard Organiser Cup, a smart addition to any workspace or craft corner.Product DetailsDimensions/Size:&nbsp;8.4cm (H) x 8cm (W) x 9.9cm (D)Colour:&nbsp;WhiteFeaturesMix and match pegboard accessories to suit your organisation and storage needs&nbsp;",,
P_43558865,"https://assets.kmart.com.au/transform/f0c94ec5-3222-4b2c-89d6-d71e007499a7/43558865-1?io=transform:extend,width:580,height:725",A4 Magnetic Transparent Memo Board,43558865,White Magnetic Boards,MULTI,One Size,0.2015,"Stick, scribble and smile! This A4 Magnetic Transparent Memo Board brings a touch of fun to everyday organisation. Whether planning family meals, jotting down travel ideas or keeping a track of to-dos, this sleek board makes it easy to stay on top of things without cluttering up the space.Product DetailsIncludes 1 x A4 dry erase transparent magnetic board, 3 x A4 weekly or daily planning paper sheets and 1 x dry erase marker with magnetDimensions/Size:&nbsp;Overall dimensions: 1.2cm (H) x 24.5cm (W) x 34cm (D)Board:&nbsp;29.8cm (H) x 21cm (W) x 0.3cm (D)Paper sheet: 29.8cm (H) x 21cm (W) x 0.1cm (D)&nbsp;Dry erase marker: 11.4cm (H) x 1.3cm (W) x 1.1cm (D)\FeaturesA4 sizeIncludes three different paper planning sheets that can be placed behind the clear magnetic writing board for all your planning needsRemovable, reusable, erasable and scratch resistantAttach to any metal surfaceIt offers a board for writing weekly plansAdditional InformationUsage instructions given on packaging. Please",,
P_43572496,"https://assets.kmart.com.au/transform/68f1bf15-55a5-44c3-9551-35d421b0afe9/43572496-1?io=transform:extend,width:580,height:725",Inflatable Tropical Lounger,43572496,Pools & Accessories,Multi,Miscellaneous,2.25,"Unwind with the Tropical Lounger, designed for young adults who love comfort and style. With its bold tropical print and easy-inflate design, it is perfect for beach days, poolside hangs, or chilling out in the sun with friends.Product DetailsSuitable for ages:&nbsp;12+ yearsIncludes 1 x repair patchDimensions/Size:&nbsp;175cm (L) x 110cm (H) x 60cm (W) (Inflated)Maximum weight capacity:&nbsp;90kgProduct weight:&nbsp;2.6kgFeaturesGreat for in or out of the waterInflatableTropical printAdditional InformationAdult supervision requiredNote:&nbsp;Inflate with either a foot pump, hand pump or low-pressure electric pump. Do not use a high-pressure compressor.Warning:&nbsp;Do not use in open water. Risk of capsizing. This is not a life-saving device. Follow usage instructions carefully.",,
P_43393275,"https://assets.kmart.com.au/transform/3058634c-b7ef-468c-868f-552286243173/43393275-1?io=transform:extend,width:580,height:725",Pot with Saucer - Green,43393275,Pots & Planters,Multi,One Size,0.735,This Pot with Saucer makes displaying your favourite flowers and plants simple while adding flair to your house.Product DetailsDimensions/Size:&nbsp;15cm (H) x 14cm (Dia.)Drainage hole &amp; stopper:&nbsp;YesMaterial:&nbsp;StonewareProduct weight:&nbsp;1.3kgColour: GreenFeaturesComes with base saucerAdditional InformationSuitable for domestic and decorative use onlyWarning:&nbsp;Ensure surface below is suitable or place a mat or tray underneath. Handle with care.,7,
P_43406555,"https://assets.kmart.com.au/transform/0fbfc3dc-4a5c-4b38-beb4-ea8a091d2c0e/43406555-1?io=transform:extend,width:580,height:725",2 Pack Beyblade X Set - Assorted,43406555,Miscellaneous Action Figures,Multi,One Size,0.21,"*Each sold separatelyExperience the thrill of the next generation of Beyblade stadiums, launchers and tops: Beyblade X Dual Pack Set which includes two right-spinning tops (Beystadium and launchers required, sold separately). Launch right into battle or reconfigure the interchangeable blade, ratchet and bit of this Dual Pack with those of other Beyblade X tops (sold separately) to create your own unsurpassable Bey. Beyblade X features the X-Celerator Gear System innovation to level up your game. When the gear of a Beyblade X top engages the rail of the Beystadium arena, it can super-accelerate into an Xtreme Dash rocketing it around the stadium for crushing collisions and epic bursts. Bladers launch their tops into fierce clashes against their opponent's scoring points with each confrontation - the first to score four points wins. Hasbro Beyblade toys with authentic Takara Tomy die-cast metal tops make great kids' gifts for boys and girls aged eight and up.Product DetailsSuitable for a",25,Beyblade
P_42762829,"https://assets.kmart.com.au/transform/5bc3e124-5faa-4a0f-b036-e544d1f81fb8/42762829-1?io=transform:extend,width:580,height:725",Puppy Harness & Lead - Assorted,42762829,Dog Harness,Miscellaneous,One Size,0.336,"*Each sold separatelyTake your furry friend for a comfortable walk down the street or stroll in the park with this adjustable harness.Product DetailsIncludes only 1 harness and lead setDimensions/Size: 120cm (L) x 6.8cm (H) x 8.9cm (W)Material:&nbsp;Polyester, iron, polyoxymethylene (POM) and zinc alloyColour: Pink or blueFeaturesSnap-fit buckle closureAdjustable strapsClip on claspAdditional InformationDisclaimer:&nbsp;Products are sold separately and come in various designs. We cannot guarantee which design you will receive as products are selected at random for online orders.&nbsp;",5,
P_42752394,"https://assets.kmart.com.au/transform/82973398-930e-402f-bb03-b29c37491a5c/42752394-1?io=transform:extend,width:580,height:725",Nivea Men Deep Anti-Perspirant Roll-On Deodorant 50ml - Black Charcoal and Dark Wood Fragrance,42752394,Mens Toiletry Bags and Supplies,Black,One Size,0.044,"Nivea MEN Deep Darkwood Anti-Perspirant Roll-On Deodorant offers reliable 72 hour anti-perspirant protection that cares for your skin, providing a long-lasting dry and clean skin feeling, just like after a shower. The formula with Black Carbon and Maxxtech provides powerful protection against bacteria and a long-lasting fragrance with the masculine scent of darkwood. The anti-perspirant does not leave any visible black residue – for a dry and clean skin feeling, leaving you fresh for longer. The skin tolerance of this anti-perspirant has been dermatologically approved, and is great for traveling and for men on the go.Product DetailsNet volume: 50mlIngredients:&nbsp;Aqua, Aluminum Chlorohydrate, PPG-15 Stearyl Ether, Steareth-2, Steareth-21, Parfum, Charcoal Powder, Persea Gratissima Oil, Tocopherol, Trisodium EDTAFeaturesLasts upto 72 hoursAnti-perspirant and anti-bacterial48 hour protection from sweat and body odourAnti-bacterial formula: No black residueWith black charcoal and a dark",4,Nivea
P_S146316,"https://assets.kmart.com.au/transform/fcca58b4-15e0-49f6-8f72-434f439d42e5/69725326-1?io=transform:fill,width:580,height:725",Jogger Jeans,69725296,Womens Jeans,Black,6,0.375,"Elevate your everyday wardrobe with these Jogger Jeans. Designed with a low-rise, elasticated waistband, they strike the perfect balance between comfort and style. Crafted from a soft blend of cotton, polyester and elastane, these jeans offer a flexible fit for all-day wear. Pair them with your favourite top and sneakers to make heads turn.Visit the Womens Denim Fit Guide to learn more about this product.&nbsp;MaterialCotton, polyester and elastaneDenim, stretch fabricFeaturesDesigned to fadeLow riseElastic waistband with drawcord2 front pockets, 1 coin pocket and 2 back pocketsRolled up hemFull lengthFit and Model SizeRelaxed fitThe model featured is wearing a Size 12Care InstructionsWarm machine wash with similar coloursDo not bleachDo not tumble dryWarm iron on reverse side if requiredDo not dry-clean",25,
P_42770183,"https://assets.kmart.com.au/transform/18421aad-cacd-4ace-8bdb-f50807fd3a56/42770183-1?io=transform:extend,width:580,height:725",Picnic Mat,42770183,Picnic Rugs,Multi,Miscellaneous,4.675,"Relax and spend hours sitting on this comfortable picnic mat - a perfect pick for your next outing or trip!Product DetailsDimensions/Size:&nbsp;200cm (L) x 0.3cm (H) x 150cm (W)Material: Polyester fibre, expanded polyethylene (EPE) and polyethylene (PE)Additional InformationCare instructions: Clean according to given instructionsWarning: Keep away from fire, do not locate this product in close proximity to an open fire, radiator, sparkler or heater when in use.",18,
P_S170821,"https://assets.kmart.com.au/transform/c0493105-4912-451b-bb53-a0cf5140fe17/73485520-1?io=transform:fill,width:580,height:725",3/4 Print Knit Pants,73485520,,Yellow,6,0.375,"MaterialCotton and viscoseSingle jersey, knit fabricFeaturesAll over printElastic waistband3/4 lengthFit and Model SizeRegular fitThe model featured is wearing a Size 12Care InstructionsWash before wearWarm machine wash with similar coloursDo not bleachDo not tumble dryWarm iron on reverse side if requiredDo not dry-clean",,
P_43477913,"https://assets.kmart.com.au/transform/d2b610e1-6187-439c-98da-3937df6e6b32/43477913-1?io=transform:extend,width:580,height:725",iPhone 16 Pro Magnetic Case - Clear,43477913,Phone Cases & Covers,Clear,One Size,0.1265,"Simple and classy, this iPhone 16 Pro Magnetic Case is a great way to customise the look of your iPhone.&nbsp;Product DetailsiPhone not includedDimensions/Size:&nbsp;15.2cm (H) x 7.7cm (W) x 1cm (D)Material:&nbsp;Acrylic, thermoplastic polyurethane (TPU) and magnetColour:&nbsp;ClearFeaturesCompatible with iPhone 16 ProMagnetic caseHelps to protect against wear and tear in everyday useWarrantyManufacturer warranty:&nbsp;12 months",8,
P_S161817,"https://assets.kmart.com.au/transform/47d8e949-d9b9-45c5-9dfd-7e2c3f8021df/72142493-1?io=transform:fill,width:580,height:725",Plain Swim Trunks,72142448,Boys Swimwear Ages 1-7,Navy,1,0.375,"Product DetailsKidsMaterialNylon and elastaneWarp&nbsp;knit, tricot fabricFeaturesProvides added stretchElastic waistbandFit and Model SizeFittedThe product featured is a Size 4Care InstructionsBright and fluorescent colours may fadeRinse thoroughly after each useWarm gentle machine wash with similar coloursDo not bleachDo not tumble dryDo not ironDo not dry-cleanAdditional InformationKmart will not accept the return of swimwear under the change of mind returns policy under any circumstances. Swimwear can only be returned if they are faulty, not fit for purpose or do not match the sample or description.",6,
P_43584079,"https://assets.kmart.com.au/transform/9072cc07-75a0-4cb7-945b-1739afa77654/43584079-1?io=transform:extend,width:580,height:725",Rectangle Food Platter with Ice Tray,43584079,Party Serveware & Accessories,Clear,One Size,4.64,"Serve and chill with ease using this reusable Rectangle Food Platter with Ice Tray! Perfect as a cold food platter or cold charcuterie platter, this heavy-duty plastic serving tray keeps your dishes fresh, ideal for parties, picnics or family gatherings.Product DetailsFood not includedIncludes 1 x pair of tongs and 1 x rectangle serving platterDimensions/Size:&nbsp;38.5cm (H) x 27.8cm (L) x 15.2cm (W)&nbsp;Product weight: 1.2kgColour:&nbsp;ClearFeaturesThe perfect serving platter for your next gathering to keep food cool and freshWash and reuse for next time&nbsp;",,
P_43578641,"https://assets.kmart.com.au/transform/a1b9967e-21e3-4298-9932-9c53c616bcaa/43578641-1?io=transform:extend,width:580,height:725",LEGO Harry Potter Chomping Monster Book of Monsters 76449,43578641,LEGO Harry Potter,Multi,One Size,1.456,"Put the magic of Hogwarts lessons in the hands of your young wizard, witch or Muggle with the LEGO Harry Potter Chomping Monster Book of Monsters building toy. The fun fantasy set features a detailed brick-built recreation of The Monster Book of Monsters, the sentient textbook used in the care of magical creatures. The model has hidden wheels and a pull-back function - so place it on a flat surface, pull back, let it go and watch it speed away with its mouth chomping.A wizard Christmas gift or birthday present for boys, girls and any Harry Potter fans. this kids' building toy also includes a Neville Longbottom LEGO minifigure with a The Monster Book of Monsters accessory element. The buildable toy book and minifigure can be used with other LEGO Harry Potter collectible sets (sold separately) to give kids extra spellbinding play possibilities.Suitable for ages:&nbsp;9+ yearsWizard toy book - Create a brick-built Chomping Monster Book of Monsters with this fun LEGO Harry Potter fantasy s",89,LEGO
P_43544295,"https://assets.kmart.com.au/transform/0aff8e14-e6c1-453c-ba63-33789af39663/43544295-1?io=transform:extend,width:580,height:725",Activity Car Toy,43544295,Motor Skills,Miscellaneous,One Size,3.08,"Keep little ones entertained with the Activity Car Toy, designed for hands-on fun and learning. Featuring buttons, levers and sounds, it encourages imaginative play, fine motor skills and exploration - perfect for curious kids on the go or at home.Product DetailsSuitable for ages:&nbsp;18+ monthsDimensions/Size:&nbsp;22cm (H) x 28cm (W) x 19.5cm (D)Battery information:&nbsp;Requires&nbsp;2 x 1.5V AAA batteries (included for demonstration purposes only)FeaturesLearn about shape matchingDevelop hand-eye coordination and dexterityPress the buttons to make lights and soundsBattery poweredHelps teach and develop&nbsp;imagination, fine motor skills and free playTry me functionAdditional InformationAdult supervision requiredNote:&nbsp;This toy produces flashes that may trigger epilepsy in sensitised individuals.Battery installation by an adult is requiredWarning: Batteries are to be inserted with the correct polarity (+ and -). Do not mix different types of batteries or new and used batteries",20,
P_S170920,"https://assets.kmart.com.au/transform/01416eda-98cc-454c-8b9e-fd4a08a943eb/73497790-1?io=transform:fill,width:580,height:725",Sun Hat,73497790,Kids Hats,Beige,10 - 12 Years,4.86,Product DetailsKidsMaterial:&nbsp;CottonFeaturesAll over printWide brimCord tie with toggle closureAdditional InformationCare instructions:&nbsp;Hand wash according to instructions on the care label,10,
P_S168641,"https://assets.kmart.com.au/transform/b39158b7-5bf6-4a4a-92e3-c97b37efcb8d/73165590-1?io=transform:fill,width:580,height:725",Seam Front Jeans,73165590,Womens Wide Leg Jeans,Grey,6,0.375,"Elevate your denim look with these Seam Front Jeans. Featuring a high-rise waist and front seam detailing, they offer a structured yet relaxed fit. Crafted from cotton, these trendy jeans are great for everyday wear.Visit the&nbsp;Womens Denim Fit Guide&nbsp;to learn more about this product.MaterialCottonDenim, rigid fabricFeaturesDesigned to fadeHigh riseSeam front detailWaistband with belt loopsZip fly detail with button closureClassic 5-pocket design: 2 front patch pockets,&nbsp;&nbsp;1 coin pocket and 2 back patch pocketsDouble turn up hemFull lengthFit and Model SizeWide fitThe models featured are wearing Sizes 10, 12 and 16Care InstructionsWarm machine wash with similar coloursDo not bleachDo not tumble dryWarm iron on reverse side if requiredDo not dry-clean",30,
P_43546398,"https://assets.kmart.com.au/transform/455473d3-5846-4319-a32a-9aff2f1d207c/43546398-1?io=transform:extend,width:580,height:725","Check Washable Rug - Beige, Large - 235cm x 160cm",43546398,"Washable Rugs, Runners & Mats",Beige,One Size,4,"Not sure on size?&nbsp;Discover your perfect fit with Kmart’s Rug Buying Guide here. The Check Washable Rug offers a classic checkered pattern that brings a timeless touch to your space. Its washable design makes it a practical choice for everyday living.Product DetailsUnderlay sold separatelyDimensions/Size:&nbsp;235cm (L) x 160cm (W)Material:Front: PolyesterBack: Polyester, cotton and viscoseProduct weight:&nbsp;4.2kgColour:&nbsp;BeigeFeaturesRectangular shapeLarge sizeCheckeredSuitable for washing machines over 8kg capacityNon-slip backingEasy to clean and vacuumCare InstructionsVacuum thoroughly and air regularlyAbsorb and spot clean wet spills with cloth promptlyCheck washing machine load capacityOr else use large laundromat machineCold delicate machine wash separatelyDo not bleachDo not tumble dryHang to dry, air dry onlyCool iron if required for fold linesDo not drycleanAdditional InformationCaution:&nbsp;Direct contact with pale or damp surfaces may result in colour transfer.&n",89,
P_S138278,"https://assets.kmart.com.au/transform/6d9e811f-ef7f-4c92-ac59-638c3cd8ad17/68623760-1?io=transform:fill,width:580,height:725",3 Pack Work Socks,68623722,Mens Socks,Black,6-10,0.375,"Product Details3 packMaterialAcrylic, polyester and elastodieneFeaturesRib legFull&nbsp;terry&nbsp;footRibbed elastic welt3 ply yarn in the heel for reinforcement toe and heelToe closureCare InstructionsWarm&nbsp;machine wash with similar coloursDo not bleachDo not tumble dryWarm iron if requiredDo not dry-clean",6,
